location;year_month;new_cases;new_deaths;stringency_index;human_development_index;deaths_rate
Chile;2020-05;82000;816;81,02;85,1;0,995121951
Chile;2020-06;172908;4350;81,02;85,1;2,515788743
Chile;2020-07;75826;3673;90,28;85,1;4,843984913
Chile;2020-08;64417;2161;90,28;85,1;3,354704503
Chile;2020-09;47970;1410;87,5;85,1;2,939337086
Chile;2020-10;44563;1301;87,5;85,1;2,919462334
Chile;2020-11;48399;1430;87,5;85,1;2,9546065
Chile;2020-12;49453;1082;79,17;85,1;2,18793602
China;2020-01;1985;56;69,91;76,1;2,82115869
China;2020-02;75057;2390;81,02;76,1;3,184246639
China;2020-03;5299;860;81,94;76,1;16,22947726
China;2020-04;1997;1336;73,61;76,1;66,90035053
China;2020-05;232;3;81,94;76,1;1,293103448
China;2020-06;620;3;81,94;76,1;0,483870968
China;2020-07;1649;11;78,24;76,1;0,667070952
China;2020-08;3512;69;78,24;76,1;1,964692483
China;2020-09;615;18;81,94;76,1;2,926829268
China;2020-10;708;0;81,94;76,1;0
China;2020-11;1655;4;81,94;76,1;0,241691843
China;2020-12;2995;27;81,94;76,1;0,901502504
Colombia;2020-01;0;0;8,33;76,7;0
Colombia;2020-02;0;0;8,33;76,7;0
Colombia;2020-03;723;6;87,96;76,7;0,829875519
Colombia;2020-04;4158;219;90,74;76,7;5,266955267
Colombia;2020-05;21807;628;90,74;76,7;2,879809236
Colombia;2020-06;57754;1958;87,04;76,7;3,390241369
Colombia;2020-07;149099;5164;87,04;76,7;3,46347058
Colombia;2020-08;356979;10792;87,04;76,7;3,02314702
Colombia;2020-09;207797;6336;71,3;76,7;3,049129679
Colombia;2020-10;200625;4699;71,3;76,7;2,342180685
Colombia;2020-11;291568;6412;65,74;76,7;2,199143939
Colombia;2020-12;284197;5476;60,19;76,7;1,926832444
Comoros;2020-01;0;0;0;55,4;0
Comoros;2020-02;0;0;0;55,4;0
Comoros;2020-03;0;0;0;55,4;0
Comoros;2020-04;0;0;0;55,4;0
Comoros;2020-05;62;2;0;55,4;3,225806452
Comoros;2020-06;161;5;0;55,4;3,105590062
Comoros;2020-07;61;0;0;55,4;0
Comoros;2020-08;69;0;0;55,4;0
Comoros;2020-09;51;0;0;55,4;0
Comoros;2020-10;51;0;0;55,4;0
Comoros;2020-11;86;0;0;55,4;0
Comoros;2020-12;120;0;0;55,4;0
Congo;2020-01;0;0;0;57,4;0
Congo;2020-02;0;0;0;57,4;0
Congo;2020-03;19;0;80,56;57,4;0
Congo;2020-04;181;7;97,22;57,4;3,867403315
Congo;2020-05;404;12;97,22;57,4;2,97029703
Congo;2020-06;725;21;82,41;57,4;2,896551724
Congo;2020-07;1830;14;73,15;57,4;0,765027322
Congo;2020-08;820;15;67,59;57,4;1,829268293
Congo;2020-09;1112;20;62,04;57,4;1,798561151
Congo;2020-10;199;3;56,48;57,4;1,507537688
Congo;2020-11;484;2;47,22;57,4;0,41322314
Congo;2020-12;615;6;52,78;57,4;0,975609756
Cook Islands;2020-01;0;0;0;0;0
Cook Islands;2020-02;0;0;0;0;0
Cook Islands;2020-03;0;0;0;0;0
Cook Islands;2020-04;0;0;0;0;0
Cook Islands;2020-05;0;0;0;0;0
Cook Islands;2020-06;0;0;0;0;0
Cook Islands;2020-07;0;0;0;0;0
Cook Islands;2020-08;0;0;0;0;0
Cook Islands;2020-09;0;0;0;0;0
Cook Islands;2020-10;0;0;0;0;0
Cook Islands;2020-11;0;0;0;0;0
Cook Islands;2020-12;0;0;0;0;0
Costa Rica;2020-01;0;0;0;81;0
Costa Rica;2020-02;0;0;11,11;81;0
Costa Rica;2020-03;263;2;71,3;81;0,760456274
Costa Rica;2020-04;424;4;81,48;81;0,943396226
Costa Rica;2020-05;335;4;72,22;81;1,194029851
Costa Rica;2020-06;1814;2;73,61;81;0,110253583
Costa Rica;2020-07;10833;75;73,61;81;0,692328995
Costa Rica;2020-08;24816;320;72,22;81;1,289490651
Costa Rica;2020-09;32331;405;62,96;81;1,252667718
Costa Rica;2020-10;31010;453;62,96;81;1,460819091
Costa Rica;2020-11;35267;425;55,56;81;1,205092579
Costa Rica;2020-12;26969;413;66,67;81;1,53138789
Cote d'Ivoire;2020-01;0;0;0;53,8;0
Cote d'Ivoire;2020-02;0;0;0;53,8;0
Cote d'Ivoire;2020-03;178;0;80,56;53,8;0
Cote d'Ivoire;2020-04;972;15;80,56;53,8;1,543209877
Cote d'Ivoire;2020-05;1649;19;80,56;53,8;1,152213463
Cote d'Ivoire;2020-06;6145;33;66,2;53,8;0,537021969
Cote d'Ivoire;2020-07;6550;28;63,43;53,8;0,427480916
Cote d'Ivoire;2020-08;2515;21;38,43;53,8;0,83499006
Cote d'Ivoire;2020-09;1591;5;39,81;53,8;0,314267756
Cote d'Ivoire;2020-10;829;1;37,96;53,8;0,120627262
Cote d'Ivoire;2020-11;876;10;26,85;53,8;1,141552511
Cote d'Ivoire;2020-12;776;2;26,85;53,8;0,257731959
Croatia;2020-01;0;0;0;85,1;0
Croatia;2020-02;0;0;13,89;85,1;0
Croatia;2020-03;657;5;96,3;85,1;0,761035008
Croatia;2020-04;1359;49;96,3;85,1;3,605592347
Croatia;2020-05;230;49;89,81;85,1;21,30434783
Croatia;2020-06;378;4;54,63;85,1;1,058201058
Croatia;2020-07;2168;26;54,63;85,1;1,199261993
Croatia;2020-08;5069;50;35,19;85,1;0,986387848
Croatia;2020-09;6146;86;35,19;85,1;1,399284087
Croatia;2020-10;17952;160;31,48;85,1;0,891265597
Croatia;2020-11;89734;1226;47,22;85,1;1,36626028
Croatia;2020-12;80619;1958;67,59;85,1;2,428707873
Cuba;2020-01;0;0;0;78,3;0
Cuba;2020-02;0;0;13,89;78,3;0
Cuba;2020-03;119;3;66,67;78,3;2,521008403
Cuba;2020-04;1218;48;83,33;78,3;3,9408867
Cuba;2020-05;688;32;100;78,3;4,651162791
Cuba;2020-06;305;3;100;78,3;0,983606557
Cuba;2020-07;148;1;86,11;78,3;0,675675676
Cuba;2020-08;1447;7;82,41;78,3;0,483759502
Cuba;2020-09;1487;26;86,11;78,3;1,748486886
Cuba;2020-10;1122;8;78,7;78,3;0,713012478
Cuba;2020-11;1639;5;64,81;78,3;0,305064063
Cuba;2020-12;2865;8;56,48;78,3;0,279232112
Curacao;2020-01;0;0;0;0;0
Curacao;2020-02;0;0;0;0;0
Curacao;2020-03;7;1;0;0;14,28571429
Curacao;2020-04;7;0;0;0;0
Curacao;2020-05;6;0;0;0;0
Curacao;2020-06;3;0;0;0;0
Curacao;2020-07;6;0;0;0;0
Curacao;2020-08;26;0;0;0;0
Curacao;2020-09;260;0;0;0;0
Curacao;2020-10;488;0;0;0;0
Curacao;2020-11;1243;2;0;0;0,160901046
Curacao;2020-12;2005;9;0;0;0,448877805
Cyprus;2020-01;0;0;0;88,7;0
Cyprus;2020-02;0;0;0;88,7;0
Cyprus;2020-03;179;5;92,59;88,7;2,793296089
Cyprus;2020-04;631;9;94,44;88,7;1,426307448
Cyprus;2020-05;133;3;94,44;88,7;2,255639098
Cyprus;2020-06;51;2;76,85;88,7;3,921568627
Cyprus;2020-07;59;0;50;88,7;0
Cyprus;2020-08;430;2;50;88,7;0,465116279
Cyprus;2020-09;201;1;55,56;88,7;0,497512438
Cyprus;2020-10;1760;3;63,89;88,7;0,170454545
Cyprus;2020-11;6787;23;72,22;88,7;0,338883159
Cyprus;2020-12;9161;66;77,78;88,7;0,720445366
Czechia;2020-01;0;0;5,56;90;0
Czechia;2020-02;0;0;16,67;90;0
Czechia;2020-03;2683;17;82,41;90;0,633619083
Czechia;2020-04;4714;205;82,41;90;4,348748409
Czechia;2020-05;1922;96;54,63;90;4,994797086
Czechia;2020-06;2093;28;44,44;90;1,337792642
Czechia;2020-07;3921;25;37,5;90;0,637592451
Czechia;2020-08;8899;54;36,11;90;0,606809754
Czechia;2020-09;39246;186;38,89;90;0,473933649
Czechia;2020-10;187940;1703;73,15;90;0,906140258
Czechia;2020-11;269548;6073;73,15;90;2,253031
Czechia;2020-12;154096;2980;73,15;90;1,933859412
Democratic Republic of Congo;2020-01;0;0;0;48;0
Democratic Republic of Congo;2020-02;0;0;2,78;48;0
Democratic Republic of Congo;2020-03;65;0;77,78;48;0
Democratic Republic of Congo;2020-04;377;216;80,56;48;57,29442971
Democratic Republic of Congo;2020-05;2606;43;80,56;48;1,650038373
Democratic Republic of Congo;2020-06;3778;87;80,56;48;2,302805717
Democratic Republic of Congo;2020-07;2003;44;80,56;48;2,196704943
Democratic Republic of Congo;2020-08;1215;55;59,26;48;4,526748971
Democratic Republic of Congo;2020-09;567;8;46,3;48;1,410934744
Democratic Republic of Congo;2020-10;549;34;49,07;48;6,193078324
Democratic Republic of Congo;2020-11;1541;28;22,22;48;1,817001947
Democratic Republic of Congo;2020-12;4136;64;26,85;48;1,547388781
Denmark;2020-01;0;0;0;94;0
Denmark;2020-02;0;0;11,11;94;0
Denmark;2020-03;2201;65;72,22;94;2,95320309
Denmark;2020-04;6244;353;72,22;94;5,65342729
Denmark;2020-05;3188;159;68,52;94;4,987452949
Denmark;2020-06;1067;33;60,19;94;3,092783505
Denmark;2020-07;774;9;57,41;94;1,162790698
Denmark;2020-08;3305;11;53,7;94;0,332829047
Denmark;2020-09;9434;24;53,7;94;0,254398982
Denmark;2020-10;13198;52;50,93;94;0,393999091
Denmark;2020-11;38943;123;54,63;94;0,315846237
Denmark;2020-12;72813;330;51,85;94;0,453215772
Djibouti;2020-01;0;0;0;52,4;0
Djibouti;2020-02;0;0;0;52,4;0
Djibouti;2020-03;15;0;94,44;52,4;0
Djibouti;2020-04;993;2;94,44;52,4;0,201409869
Djibouti;2020-05;2186;20;94,44;52,4;0,914913083
Djibouti;2020-06;1449;30;59,26;52,4;2,070393375
Djibouti;2020-07;396;6;59,26;52,4;1,515151515
Djibouti;2020-08;346;2;50,93;52,4;0,578034682
Djibouti;2020-09;24;1;50,93;52,4;4,166666667
Djibouti;2020-10;121;0;47,22;52,4;0
Djibouti;2020-11;146;0;43,52;52,4;0
Djibouti;2020-12;129;0;43,52;52,4;0
Dominica;2020-01;0;0;0;74,2;0
Dominica;2020-02;0;0;0;74,2;0
Dominica;2020-03;11;0;30,56;74,2;0
Dominica;2020-04;5;0;79,63;74,2;0
Dominica;2020-05;0;0;79,63;74,2;0
Dominica;2020-06;2;0;72,22;74,2;0
Dominica;2020-07;0;0;44,44;74,2;0
Dominica;2020-08;2;0;44,44;74,2;0
Dominica;2020-09;4;0;36,11;74,2;0
Dominica;2020-10;14;0;31,48;74,2;0
Dominica;2020-11;47;0;37,04;74,2;0
Dominica;2020-12;11;0;50,93;74,2;0
Dominican Republic;2020-01;0;0;0;75,6;0
Dominican Republic;2020-02;0;0;0;75,6;0
Dominican Republic;2020-03;581;20;92,59;75,6;3,442340792
Dominican Republic;2020-04;5345;253;100;75,6;4,733395697
Dominican Republic;2020-05;10982;225;100;75,6;2,048807139
Dominican Republic;2020-06;13711;220;87,04;75,6;1,60455109
Dominican Republic;2020-07;30277;337;78,7;75,6;1,113056115
Dominican Republic;2020-08;32830;618;78,7;75,6;1,882424612
Dominican Republic;2020-09;17231;420;78,7;75,6;2,437467355
Dominican Republic;2020-10;13061;127;78,7;75,6;0,972360462
Dominican Republic;2020-11;18635;108;67,59;75,6;0,579554602
Dominican Republic;2020-12;23287;76;70,37;75,6;0,326362348
Ecuador;2020-01;0;0;5,56;75,9;0
Ecuador;2020-02;0;0;5,56;75,9;0
Ecuador;2020-03;1823;48;93,52;75,9;2,63302249
Ecuador;2020-04;20896;528;93,52;75,9;2,526799387
Ecuador;2020-05;16124;2770;93,52;75,9;17,17935996
Ecuador;2020-06;15731;1078;83,33;75,9;6,852711207
Ecuador;2020-07;25462;1083;81,02;75,9;4,253397219
Ecuador;2020-08;32870;1030;76,39;75,9;3,133556434
Ecuador;2020-09;22669;4736;73,61;75,9;20,891967
Ecuador;2020-10;25633;1269;52,78;75,9;4,950649553
Ecuador;2020-11;31295;829;52,78;75,9;2,648985461
Ecuador;2020-12;18365;619;73,15;75,9;3,370541791
Egypt;2020-01;0;0;0;70,7;0
Egypt;2020-02;1;0;0;70,7;0
Egypt;2020-03;575;36;84,26;70,7;6,260869565
Egypt;2020-04;3743;271;84,26;70,7;7,240181672
Egypt;2020-05;19130;606;87,96;70,7;3,167799268
Egypt;2020-06;40474;1795;84,26;70,7;4,434945891
Egypt;2020-07;27660;1850;75,93;70,7;6,688358641
Egypt;2020-08;6914;818;75,93;70,7;11,8310674
Egypt;2020-09;4239;493;75,93;70,7;11,63010144
Egypt;2020-10;3661;318;70,37;70,7;8,686151325
Egypt;2020-11;8786;434;70,37;70,7;4,939676758
Egypt;2020-12;16132;731;70,37;70,7;4,531366229
El Salvador;2020-01;0;0;11,11;67,3;0
El Salvador;2020-02;0;0;19,44;67,3;0
El Salvador;2020-03;19;0;88,89;67,3;0
El Salvador;2020-04;255;8;94,44;67,3;3,137254902
El Salvador;2020-05;2121;36;100;67,3;1,697312588
El Salvador;2020-06;3332;99;100;67,3;2,971188475
El Salvador;2020-07;8494;247;89,81;67,3;2,907935013
El Salvador;2020-08;11316;318;89,81;67,3;2,810180276
El Salvador;2020-09;2878;118;80,56;67,3;4,100069493
El Salvador;2020-10;4170;118;52,78;67,3;2,829736211
El Salvador;2020-11;5820;163;52,78;67,3;2,800687285
El Salvador;2020-12;6214;190;47,22;67,3;3,057611844
England;2020-03;0;0;0;0;0
England;2020-04;0;0;0;0;0
England;2020-05;0;0;0;0;0
England;2020-06;0;0;0;0;0
England;2020-07;0;0;0;0;0
England;2020-08;0;0;0;0;0
England;2020-09;0;0;0;0;0
England;2020-10;0;0;0;0;0
England;2020-11;0;0;0;0;0
England;2020-12;0;0;0;0;0
Equatorial Guinea;2020-01;0;0;0;59,2;0
Equatorial Guinea;2020-02;0;0;0;59,2;0
Equatorial Guinea;2020-03;13;0;0;59,2;0
Equatorial Guinea;2020-04;272;1;0;59,2;0,367647059
Equatorial Guinea;2020-05;1443;11;0;59,2;0,762300762
Equatorial Guinea;2020-06;1747;29;0;59,2;1,659988552
Equatorial Guinea;2020-07;1303;0;0;59,2;0
Equatorial Guinea;2020-08;163;42;0;59,2;25,76687117
Equatorial Guinea;2020-09;87;0;0;59,2;0
Equatorial Guinea;2020-10;51;0;0;59,2;0
Equatorial Guinea;2020-11;74;2;0;59,2;2,702702703
Equatorial Guinea;2020-12;83;1;0;59,2;1,204819277
Eritrea;2020-01;0;0;0;45,9;0
Eritrea;2020-02;0;0;0;45,9;0
Eritrea;2020-03;6;0;0;45,9;0
Eritrea;2020-04;33;0;0;45,9;0
Eritrea;2020-05;0;0;0;45,9;0
Eritrea;2020-06;152;0;0;45,9;0
Eritrea;2020-07;72;0;0;45,9;0
Eritrea;2020-08;55;0;0;45,9;0
Eritrea;2020-09;57;0;0;45,9;0
Eritrea;2020-10;86;0;0;45,9;0
Eritrea;2020-11;116;0;0;45,9;0
Eritrea;2020-12;420;1;0;45,9;0,238095238
Estonia;2020-01;0;0;0;89,2;0
Estonia;2020-02;0;0;0;89,2;0
Estonia;2020-03;5955;73;77,78;89,2;1,225860621
Estonia;2020-04;935;48;77,78;89,2;5,13368984
Estonia;2020-05;222;14;75;89,2;6,306306306
Estonia;2020-06;120;2;37,96;89,2;1,666666667
Estonia;2020-07;42;0;35,19;89,2;0
Estonia;2020-08;342;1;32,41;89,2;0,292397661
Estonia;2020-09;898;0;35,19;89,2;0
Estonia;2020-10;1153;9;35,19;89,2;0,78057242
Estonia;2020-11;7861;42;43,52;89,2;0,53428317
Estonia;2020-12;13503;95;55,56;89,2;0,70354736
Eswatini;2020-01;0;0;0;61,1;0
Eswatini;2020-02;0;0;8,33;61,1;0
Eswatini;2020-03;9;0;86,11;61,1;0
Eswatini;2020-04;47;1;89,81;61,1;2,127659574
Eswatini;2020-05;227;1;84,26;61,1;0,440528634
Eswatini;2020-06;462;6;84,26;61,1;1,298701299
Eswatini;2020-07;1397;20;84,26;61,1;1,431639227
Eswatini;2020-08;2368;63;80,56;61,1;2,660472973
Eswatini;2020-09;909;17;64,81;61,1;1,870187019
Eswatini;2020-10;428;8;64,81;61,1;1,869158879
Eswatini;2020-11;559;5;48,15;61,1;0,894454383
Eswatini;2020-12;1959;42;59,26;61,1;2,143950995
Ethiopia;2020-01;0;0;0;48,5;0
Ethiopia;2020-02;0;0;2,78;48,5;0
Ethiopia;2020-03;16;0;66,67;48,5;0
Ethiopia;2020-04;106;24;80,56;48,5;22,64150943
Ethiopia;2020-05;941;4;80,56;48,5;0,425079702
Ethiopia;2020-06;4507;83;80,56;48,5;1,841579765
Ethiopia;2020-07;7678;113;80,56;48,5;1,471737432
Ethiopia;2020-08;36406;547;80,56;48,5;1,502499588
Ethiopia;2020-09;23046;395;80,56;48,5;1,713963378
Ethiopia;2020-10;20158;253;77,78;48,5;1,25508483
Ethiopia;2020-11;16072;276;57,41;48,5;1,717272275
Ethiopia;2020-12;13483;206;51,85;48,5;1,527849885
Europe;2020-01;9;6;0;0;66,66666667
Europe;2020-02;195;9;0;0;4,615384615
Europe;2020-03;379147;29086;0;0;7,67143087
Europe;2020-04;722269;101950;0;0;14,11523961
Europe;2020-05;676614;47975;0;0;7,090453346
Europe;2020-06;422799;14464;0;0;3,42101093
Europe;2020-07;396882;9554;0;0;2,407264628
Europe;2020-08;854587;11683;0;0;1,36709311
Europe;2020-09;1320709;13800;0;0;1,044893311
Europe;2020-10;3602175;33342;0;0;0,925607446
Europe;2020-11;8559791;155541;0;0;1,817112123
Europe;2020-12;5680509;148223;0;0;2,60932603
European Union;2020-01;8;6;0;0;75
European Union;2020-02;142;7;0;0;4,929577465
European Union;2020-03;328654;26158;0;0;7,959130271
European Union;2020-04;467687;67788;0;0;14,49430923
European Union;2020-05;187886;24818;0;0;13,20907359
European Union;2020-06;108611;5427;0;0;4,996731454
European Union;2020-07;137762;2714;0;0;1,970064314
European Union;2020-08;525333;4928;0;0;0,938071661
European Union;2020-09;913152;7810;0;0;0,855279296
European Union;2020-10;2491108;21160;0;0;0,849421221
European Union;2020-11;6138840;114190;0;0;1,860123411
European Union;2020-12;3445770;105075;0;0;3,049390992
Faeroe Islands;2020-01;0;0;0;0;0
Faeroe Islands;2020-02;0;0;0;0;0
Faeroe Islands;2020-03;156;0;54,63;0;0
Faeroe Islands;2020-04;31;0;60,19;0;0
Faeroe Islands;2020-05;0;0;56,48;0;0
Faeroe Islands;2020-06;0;0;35,19;0;0
Faeroe Islands;2020-07;27;0;32,41;0;0
Faeroe Islands;2020-08;200;0;37,96;0;0
Faeroe Islands;2020-09;49;0;37,96;0;0
Faeroe Islands;2020-10;30;0;37,96;0;0
Faeroe Islands;2020-11;12;0;40,74;0;0
Faeroe Islands;2020-12;69;0;40,74;0;0
Falkland Islands;2020-01;0;0;0;0;0
Falkland Islands;2020-02;0;0;0;0;0
Falkland Islands;2020-03;0;0;0;0;0
Falkland Islands;2020-04;13;0;0;0;0
Falkland Islands;2020-05;0;0;0;0;0
Falkland Islands;2020-06;0;0;0;0;0
Falkland Islands;2020-07;0;0;0;0;0
Falkland Islands;2020-08;0;0;0;0;0
Falkland Islands;2020-09;0;0;0;0;0
Falkland Islands;2020-10;0;0;0;0;0
Falkland Islands;2020-11;4;0;0;0;0
Falkland Islands;2020-12;12;0;0;0;0
Fiji;2020-01;0;0;11,11;74,3;0
Fiji;2020-02;0;0;19,44;74,3;0
Fiji;2020-03;5;0;86,11;74,3;0
Fiji;2020-04;13;0;86,11;74,3;0
Fiji;2020-05;0;0;80,56;74,3;0
Fiji;2020-06;0;0;70,37;74,3;0
Fiji;2020-07;9;0;58,33;74,3;0
Fiji;2020-08;1;2;51,85;74,3;200
Fiji;2020-09;4;0;51,85;74,3;0
Fiji;2020-10;1;0;51,85;74,3;0
Fiji;2020-11;5;0;49,07;74,3;0
Fiji;2020-12;8;0;49,07;74,3;0
Finland;2020-01;0;0;0;93,8;0
Finland;2020-02;2;0;19,44;93,8;0
Finland;2020-03;2681;124;71,3;93,8;4,625139873
Finland;2020-04;2838;158;71,3;93,8;5,567300916
Finland;2020-05;1070;17;68,52;93,8;1,588785047
Finland;2020-06;199;4;44,44;93,8;2,010050251
Finland;2020-07;301;4;40,74;93,8;1,328903654
Finland;2020-08;1030;8;35,19;93,8;0,776699029
Finland;2020-09;3621;15;32,41;93,8;0,414250207
Finland;2020-10;5407;14;40,74;93,8;0,258923618
Finland;2020-11;12796;158;46,76;93,8;1,234760863
Finland;2020-12;8107;116;52,31;93,8;1,430862218
France;2020-01;3;0;5,56;90,1;0
France;2020-02;13;0;5,56;90,1;0
France;2020-03;0;2712;87,96;90,1;0
France;2020-04;0;11446;87,96;90,1;0
France;2020-05;8453;4305;87,96;90,1;50,92866438
France;2020-06;9663;859;75;90,1;8,889578806
France;2020-07;14252;412;51,85;90,1;2,890822341
France;2020-08;98186;467;48,15;90,1;0,47562789
France;2020-09;257619;1372;49,54;90,1;0,532569415
France;2020-10;620142;3988;78,7;90,1;0,643078521
France;2020-11;1004074;23716;78,7;90,1;2,361977304
France;2020-12;325853;14257;75;90,1;4,375285788
French Guiana;2020-01;0;0;0;0;0
French Guiana;2020-02;0;0;0;0;0
French Guiana;2020-03;31;0;0;0;0
French Guiana;2020-04;78;1;0;0;1,282051282
French Guiana;2020-05;327;0;0;0;0
French Guiana;2020-06;3025;11;0;0;0,363636364
French Guiana;2020-07;3871;29;0;0;0,749160424
French Guiana;2020-08;1744;17;0;0;0,974770642
French Guiana;2020-09;787;7;0;0;0,889453621
French Guiana;2020-10;513;4;0;0;0,779727096
French Guiana;2020-11;803;1;0;0;0,124533001
French Guiana;2020-12;1594;1;0;0;0,062735257
French Polynesia;2020-01;0;0;0;0;0
French Polynesia;2020-02;0;0;0;0;0
French Polynesia;2020-03;35;0;0;0;0
French Polynesia;2020-04;22;0;0;0;0
French Polynesia;2020-05;3;0;0;0;0
French Polynesia;2020-06;2;0;0;0;0
French Polynesia;2020-07;0;0;0;0;0
French Polynesia;2020-08;420;0;0;0;0
French Polynesia;2020-09;1097;6;0;0;0,546946217
French Polynesia;2020-10;4280;14;0;0;0,327102804
French Polynesia;2020-11;8237;53;0;0;0,643438145
French Polynesia;2020-12;2454;35;0;0;1,426242869
Gabon;2020-01;0;0;5,56;70,3;0
Gabon;2020-02;0;0;13,89;70,3;0
Gabon;2020-03;7;0;70,37;70,3;0
Gabon;2020-04;170;5;81,48;70,3;2,941176471
Gabon;2020-05;2478;12;84,26;70,3;0,484261501
Gabon;2020-06;2554;23;84,26;70,3;0,90054816
Gabon;2020-07;1775;9;81,48;70,3;0,507042254
Gabon;2020-08;1521;4;77,78;70,3;0,262984878
Gabon;2020-09;223;1;77,78;70,3;0,448430493
Gabon;2020-10;191;0;77,78;70,3;0
Gabon;2020-11;272;5;69,44;70,3;1,838235294
Gabon;2020-12;306;5;65,74;70,3;1,633986928
Gambia;2020-01;0;0;0;49,6;0
Gambia;2020-02;0;0;5,56;49,6;0
Gambia;2020-03;3;0;78,7;49,6;0
Gambia;2020-04;7;0;78,7;49,6;0
Gambia;2020-05;15;0;78,7;49,6;0
Gambia;2020-06;20;0;74,07;49,6;0
Gambia;2020-07;232;0;68,98;49,6;0
Gambia;2020-08;2686;0;83,33;49,6;0
Gambia;2020-09;606;0;75,93;49,6;0
Gambia;2020-10;91;119;75,93;49,6;130,7692308
Gambia;2020-11;74;4;56,48;49,6;5,405405405
Gambia;2020-12;58;0;45,37;49,6;0
Georgia;2020-01;0;0;0;81,2;0
Georgia;2020-02;0;0;19,44;81,2;0
Georgia;2020-03;98;0;100;81,2;0
Georgia;2020-04;387;5;100;81,2;1,291989664
Georgia;2020-05;298;7;96,3;81,2;2,348993289
Georgia;2020-06;141;3;69,44;81,2;2,127659574
Georgia;2020-07;207;1;58,33;81,2;0,483091787
Georgia;2020-08;338;3;57,41;81,2;0,887573964
Georgia;2020-09;3785;9;67,59;81,2;0,237780713
Georgia;2020-10;23177;173;61,11;81,2;0,74642965
Georgia;2020-11;103937;1029;84,26;81,2;0,990022802
Georgia;2020-12;89237;1147;84,26;81,2;1,285341282
Germany;2020-01;2;6;5,56;94,7;300
Germany;2020-02;29;4;11,11;94,7;13,79310345
Germany;2020-03;63873;2035;76,85;94,7;3,186009738
Germany;2020-04;92908;6104;76,85;94,7;6,569940156
Germany;2020-05;25270;987;76,85;94,7;3,905817175
Germany;2020-06;12061;141;63,43;94,7;1,169057292
Germany;2020-07;12100;115;63,43;94,7;0,950413223
Germany;2020-08;37305;151;59,72;94,7;0,404771478
Germany;2020-09;43743;295;59,72;94,7;0,674393617
Germany;2020-10;158914;1847;60,65;94,7;1,162263866
Germany;2020-11;616085;12894;67,59;94,7;2,092893026
Germany;2020-12;597888;22430;82,41;94,7;3,75153875
Ghana;2020-01;0;0;2,78;61,1;0
Ghana;2020-02;0;0;2,78;61,1;0
Ghana;2020-03;141;0;84,26;61,1;0
Ghana;2020-04;1138;0;84,26;61,1;0
Ghana;2020-05;6489;0;62,04;61,1;0
Ghana;2020-06;9583;0;62,04;61,1;0
Ghana;2020-07;16273;0;58,33;61,1;0
Ghana;2020-08;10836;0;52,78;61,1;0
Ghana;2020-09;2166;301;44,44;61,1;13,89658356
Ghana;2020-10;1149;15;44,44;61,1;1,305483029
Ghana;2020-11;4015;7;38,89;61,1;0,174346202
Ghana;2020-12;2891;12;38,89;61,1;0,415081287
Gibraltar;2020-01;0;0;0;0;0
Gibraltar;2020-02;0;0;0;0;0
Gibraltar;2020-03;48;0;0;0;0
Gibraltar;2020-04;80;0;0;0;0
Gibraltar;2020-05;25;0;0;0;0
Gibraltar;2020-06;15;0;0;0;0
Gibraltar;2020-07;9;0;0;0;0
Gibraltar;2020-08;89;0;0;0;0
Gibraltar;2020-09;90;0;0;0;0
Gibraltar;2020-10;277;0;0;0;0
Gibraltar;2020-11;358;5;0;0;1,396648045
Gibraltar;2020-12;535;1;0;0;0,186915888
Greece;2020-01;0;0;0;88,8;0
Greece;2020-02;0;0;0;88,8;0
Greece;2020-03;1332;42;84,26;88,8;3,153153153
Greece;2020-04;1244;92;84,26;88,8;7,395498392
Greece;2020-05;402;45;84,26;88,8;11,19402985
Greece;2020-06;488;12;58,33;88,8;2,459016393
Greece;2020-07;884;11;61,11;88,8;1,244343891
Greece;2020-08;6348;63;61,11;88,8;0,992438563
Greece;2020-09;7545;122;68,52;88,8;1,616964877
Greece;2020-10;14543;197;59,72;88,8;1,354603589
Greece;2020-11;77708;1863;78,7;88,8;2,397436557
Greece;2020-12;29198;2235;84,26;88,8;7,654633879
Greenland;2020-01;0;0;0;0;0
Greenland;2020-02;0;0;0;0;0
Greenland;2020-03;10;0;77,78;0;0
Greenland;2020-04;1;0;77,78;0;0
Greenland;2020-05;2;0;55,56;0;0
Greenland;2020-06;0;0;51,85;0;0
Greenland;2020-07;0;0;37,04;0;0
Greenland;2020-08;1;0;31,48;0;0
Greenland;2020-09;0;0;34,26;0;0
Greenland;2020-10;3;0;31,48;0;0
Greenland;2020-11;1;0;34,26;0;0
Greenland;2020-12;8;0;37,04;0;0
Grenada;2020-01;0;0;0;77,9;0
Grenada;2020-02;0;0;0;77,9;0
Grenada;2020-03;7;0;0;77,9;0
Grenada;2020-04;8;0;0;77,9;0
Grenada;2020-05;8;0;0;77,9;0
Grenada;2020-06;0;0;0;77,9;0
Grenada;2020-07;0;0;0;77,9;0
Grenada;2020-08;1;0;0;77,9;0
Grenada;2020-09;0;0;0;77,9;0
Grenada;2020-10;4;0;0;77,9;0
Grenada;2020-11;13;0;0;77,9;0
Grenada;2020-12;75;0;0;77,9;0
Guadeloupe;2020-01;0;0;0;0;0
Guadeloupe;2020-02;0;0;0;0;0
